product_id,ventas_totales,clientes_unicos,code,desc,cls,avg_semanal
445777,1.0,1,2CQG100110R2021,,D,0.0
445313,1.0,1,SMS Implementacion de 3 Host Adicionales_30222025.8.1,,D,0.0
2427,1.0,1,140MGJ8PD17,140MG 175A J Frame Motor Ckt Protector,D,0.0
22407,1.0,1,CP4230,"Panel, 40.20x28.20",D,0.0
22403,1.0,1,CP374012,"CONCEPT OI Enc, Black Trim",D,0.0
22370,1.0,1,CP1616,"Panel, 14.20x14.20",D,0.0
14272,1.0,1,800TQTH2W,30mm Pilot Light 800T PB,D,0.0
14241,1.0,1,800TQBH2BX,30mm Momentary Push Button 800T PB,D,0.0
2330,1.0,1,140MCDNC,Coupler For Extension Shaft,D,0.0
2329,1.0,1,140MCDN66,Door Coupling Handle - Black,D,0.0
2319,1.0,1,140MCAFA11,1 NO 1 NC Internal Auxiliary Contact,D,0.0
445996,1.0,1,2CDG120082R0011,,D,0.0
69823,1.0,1,856TBA3P10C,BASE DE MONTAJE CONTROL TOWER 856T,D,0.0
69732,1.0,1,802TAD,Standard Limit Switch,D,0.0
70154,1.0,1,1769OF4CIK,CompactLogix 4 Pt A/O Current Module,D,0.0
70144,1.0,1,1769IF16CK,CompactLogix 16 Pt A/I Current Module,D,0.0
70114,1.0,1,2090CTFBMADDCFF03,Kinetix TLP Feedback Cable,D,0.0
46561,1.0,1,156C2P25NCB,2 Phase SSC 25A 600VAC AC or DC control,D,0.0
68897,1.0,1,5094IY8,5094 UNIVERSAL ANALOG 8 INPUT,D,0.0
6288,1.0,1,2080IQ4OV4,Micro800 8 Point Digital Combo (Sink),D,0.0
445867,1.0,1,2CDG110199R0011,,D,0.0
445860,1.0,1,2CDG110176R0011,,D,0.0
445799,1.0,1,2CQG206002R1021,,D,0.0
445796,1.0,1,2CQG205601R1021,,D,0.0
21009,1.0,1,CCS2RBLG,"Rotational Base, Pendant Arm",D,0.0
21007,1.0,1,CCS2IJLG,"Intermediate Joint, Pend. Arm",D,0.0
20708,1.0,1,CALI/FLUKE810,CALIBRACION ANALIZADOR DE VIBRACIONES CON ACELERÓMETRO TRIXIAL (1 CANAL) 5 A 10 FRECUENCIAS A LO LARGO DEL ALCANCE,D,0.0
448487,1.0,1,9324MRLDT61-JOHNSON,Studio 5000 Mini Edition,D,0.0
448184,1.0,1,800FINT,A,D,0.0
448175,1.0,1,1486CBL10M,A,D,0.0
447907,1.0,1,1SKA122142C6508,,D,0.0
447745,1.0,1,VPLB0752EWK12AA,,D,0.0
447632,1.0,1,DPQ_TB4633_1,Barrera Térmica de la Serie 4600,D,0.0
21015,1.0,1,CCS2WFBLG,Wall Flange/ Base Brkt. P. Arm,D,0.0
2400,1.0,1,140MGG8PB70,140MG 7A G Frame Motor Ckt Protector,D,0.0
2389,1.0,1,140MF8TC25,Motor Protection Circuit-Breaker,D,0.0
2358,1.0,1,140MCWTEN,Compact Bus Bar Feeder Terminal,D,0.0
2351,1.0,1,140MCW454N,Compact Bus Bar - 64 A,D,0.0
2332,1.0,1,140MCDS,Extension Shaft,D,0.0
2331,1.0,1,140MCDRY66,Door Coupling Handle - Red Yellow,D,0.0
447465,1.0,1,DPQ_ETE-312-153,Paquete para EASYTRACK 3 de 6 canales,D,0.0
447393,1.0,1,100SE12QJ23C,,D,0.0
446482,1.0,1,2CKA006136A0218,,D,0.0
6279,1.0,1,20750SC8U,"Eight Channel Universal Analog Input - ( RTD, Resistance, Voltage or Current)",D,0.0
6278,1.0,1,20750S1,PowerFlex 750 SAFE Speed mon Opt module,D,0.0
70089,1.0,1,ABPMA_1769IF4,4 CHANNEL ANALOG CURRENT/VOLTAGE INPUT MODULE,D,0.0
70067,1.0,1,802TAPDJ1,Metal Plug-In Oiltight Limit Switch,D,0.0
70066,1.0,1,2090CPWM6DF16AA20,TL-Series 20m Standard Power Cable,D,0.0
69995,1.0,1,20F11ND5P0JA0NNNNN,POWERFLEX POWERFLEX® 753 AC DRIVE,D,0.0
69962,1.0,1,20G1ALD740JN0NNNNN,PowerFlex Air Cooled 755 AC Drive,D,0.0
6255,1.0,1,2075020COMM,PowerFlex 750 20COMM Carrier Kit,D,0.0
6099,1.0,1,1SKP806142C6508,Protecta Plus 18 modulos,D,0.0
46876,1.0,1,100SC23EJ404C,23 A Safety Contactor,D,0.0
46856,1.0,1,2CDS252001R0634,"S202-C63, 480VCA, 6kA",D,0.0
46791,1.0,1,889DR4BCDM2,889 DC Micro Cable,D,0.0
46771,1.0,1,440ELL5SN8,440E LIFELINE EMERGENCY CABLE PULL SWITCHES,D,0.0
448859,1.0,1,ABMCC_25570633_302,605.11 USD,D,0.0
46681,1.0,1,MTG06INOX,MÁSTIL DE 6 MTS EN ACERO INOXIDABLE,D,0.0
46588,1.0,1,42AFR1CHB1A2,"42AF RIGHTSIGHT, TRANSMITTER BEAM RECEIVER, INFRARED, AC-LIGHT AND DARK OPERATE, EM RELAY, NO ADJUSTMENT, 0...80M (0...262FT), 2M CABLE, 15 MS, 20...250V DC / 24...250 VAC, NO",D,0.0
69576,1.0,1,148691,TAGLOCK OVERSIZED CIRCT BRKR LO PK6,D,0.0
69479,1.0,1,5069L306ERMS3,COMPACT GUARDLOGIX5380 SAFETY CONTROLLER,D,0.0
69451,1.0,1,22AD4P0F104,PowerFlex 4 1.5 kW (2 Hp) AC Drive,D,0.0
69101,1.0,1,GSD808030GP2,AEGIS ENC./GLAND P,D,0.0
69000,1.0,1,34-002,"SAFE-T-GRIP® FUSE PULLER, MEDIUM",D,0.0
68011,1.0,1,VPLB1303FCJ12AA,Kinetix VP Low Inertia Servo Motor,D,0.0
6335,1.0,1,2080TC2,Micro800 2 Channel TC Plug-In,D,0.0
448844,1.0,1,MAT-TAB-DIST-25-133,,D,0.0
448664,1.0,1,9324MRLDRT21 - FORJAS,ALTA,D,0.0
448590,1.0,1,2800S156DSN1S,,D,0.0
21011,1.0,1,CCS2STLG,"Swivel Tilt,Straight,Pend. Arm",D,0.0
14463,1.0,1,802KMDPS11E,Large Metal Limit Switch Non-Safety,D,0.0
14446,1.0,1,802BPSADXSX,802B Precision Compact Limit Switch,D,0.0
19736,1.0,1,B30C-4000-595-YL,Cartucho | Etiquetas continuas de vinilo para interiores/exteriores - Serie B30,D,0.0
14384,1.0,1,800ZGP2Q4,Electronic Palm Button 800Z PB,D,0.0
14381,1.0,1,800ZGL3065,Electronic Palm Button 800Z PB,D,0.0
14379,1.0,1,800ZGL2065,Electronic Palm Button 800Z PB,D,0.0
2256,1.0,1,140GM6X3,140G 800A Molded Case Frame,D,0.0
20653,1.0,1,CAL/FLUKE744,CALIBRADOR DE PROCESOS DOCUMENTOS HART TRAZABILIDAD CENAM ACREDITACIÓN EMA,D,0.0
20488,1.0,1,C40M40-40-020,20' LMRÂ® 400 N Plug --> N plug cable,D,0.0
14515,1.0,1,802MXZJ9,Factory Sealed Limit Switch,D,0.0
14509,1.0,1,802MNPY28,Factory Sealed Limit Switch,D,0.0
14501,1.0,1,802MDZJ9LF,Factory Sealed Limit Switch,D,0.0
14486,1.0,1,802MCAZY16LF,Corr-Resist Limit Switch,D,0.0
14479,1.0,1,802MAZJ9,Factory Sealed Limit Switch,D,0.0
2217,1.0,1,140GK3F3D30,140G 400A K Frame Molded Case Ckt-Bkr,D,0.0
447626,1.0,1,02052025_Electromecanica_Leva,,D,0.0
447611,1.0,1,MO-2100-EPS8KV-30TGM-79GB79U-112A-751D768C,,D,0.0
447591,1.0,1,FLD UPGRADE Y MANTTO MV_NACOZARI_30457440.4.2,,D,0.0
453524,1.0,1,190SC23D01CC25CSB,,D,0.0
453484,1.0,1,M6-38-595-ADV,,D,0.0
453457,1.0,1,1SVR427055R0000,,D,0.0
453326,1.0,1,1SAM250000R1013,,D,0.0
453167,1.0,1,20G21NC022JA0NNNNN,,D,0.0
452920,1.0,1,9355M-RSLCT22-MICHELIN,A,D,0.0
448867,1.0,1,1486CONP2L,,D,0.0
453084,1.0,1,INC_R1769L32E/A,,D,0.0
453078,1.0,1,9541MTMSTET21 - EES,APOYO ALTA,D,0.0
453020,1.0,1,ABREPAIR_285,,D,0.0
20177,1.0,1,BP190,Batería Nimh Para Serie 190,D,0.0
20155,1.0,1,BNS819D04D1210010FDS90L,SWITCH: LIMIT SWITCH BALLUFF,D,0.0
20103,1.0,1,M210-BATTERY,"ACCESSORY, BMP21-PLUS-BATT  IATA LABEL",D,0.0
20095,1.0,1,BMMTG05,BASE MULTIPOSICIONES,D,0.0
19912,1.0,1,BES516371SA10PU05,BES01KP SENSOR DE DISTANCIA INDUCTIVO BES 516-371-SA10-PU-05,D,0.0
19844,1.0,1,BBP85,BBP85 PRINTER (NA),D,0.0
2268,1.0,1,140GMTLA33,140G Circuit-Breaker Accessory Lug,D,0.0
6330,1.0,1,2080PSAC12W,"Micro800 24V DC Power Supply,12W",D,0.0
6320,1.0,1,2080LC7024QBB,Micro870 24 I/O ENet/IP Controller,D,0.0
6260,1.0,1,20750CART1F8,PowerFlex 750 Frame 8 Roll-Out Cart,D,0.0
47164,1.0,1,194US2,194U Front Mount Handle Shaft,D,0.0
47057,1.0,1,1489M2D060,UL489 6 A Miniature Circuit Breaker,D,0.0
47055,1.0,1,25BA8P0N114,PowerFlex 525 1.5kW (2Hp) AC Drive,D,0.0
47655,1.0,1,2711PT15C21D8SB,PanelView Plus 7 Standard 1500 Brandless,D,0.0
47614,1.0,1,AEKDF,"Defeater, Electrical Interlock",D,0.0
47610,1.0,1,B30C-4250-509-WT,"B30,B509,WHT,4.25"" X 25 FT FIT",D,0.0
47551,1.0,1,20F11ND065JA0NNNNN,PowerFlex 753 AC Packaged Drive,D,0.0
67789,1.0,1,R20F11ND022AA0NNNNN/A,REMANUFACTURA PowerFlex 753 AC Packaged Drive,D,0.0
453678,1.0,1,R2198P031/B,A,D,0.0
453672,1.0,1,32320706,,D,0.0
453671,1.0,1,21320746,,D,0.0
453591,1.0,1,113869,,D,0.0
19716,1.0,1,B30C-2250-595-YL,"B30,B595,YEL,2.25"" X 100 FT FIT",D,0.0
14577,1.0,1,802TK,Standard Limit Switch,D,0.0
14575,1.0,1,802THTP,Metal Plug-In Oiltight Limit Switch,D,0.0
453156,1.0,1,REP/FLUKE_ii900,Servicio de reparacion Fluke ii900 ,D,0.0
453136,1.0,1,9701M-VWSTNMT51 - FORD,9701M-VWSTNMT51 - FORD,D,0.0
453135,1.0,1,1SCA120070R1001,,D,0.0
453111,1.0,1,FO-I17XXFLEX3000/3PK,,D,0.0
453901,1.0,1,Materiales y Procesos,,D,0.0
453898,1.0,1,Honorarios por Servicio de Fabricación de Ensamble,,D,0.0
2191,1.0,1,140GJ6F3D15,140G 250A J Frame Molded Case Ckt-Bkr,D,0.0
2182,1.0,1,140GJ2F3D25,140G 250A J Frame Molded Case Ckt-Bkr,D,0.0
2181,1.0,1,140GJ2F3D20,140G 250A J Frame Molded Case Ckt-Bkr,D,0.0
2180,1.0,1,140GJ2F3D17,140G 250A J Frame Molded Case Ckt-Bkr,D,0.0
2177,1.0,1,140GITLA1A3,"140G Circuit-Breaker Accessory, Lug",D,0.0
452958,1.0,1,844DSBMOCTLS,,D,0.0
2294,1.0,1,140MC2EC10,Motor Protection Circuit-Breaker,D,0.0
2167,1.0,1,140GI3C3D15,140G 225A Frame Molded Case Ckt-Bkr,D,0.0
67562,1.0,1,4983DS120802,DIN RAIL SURGE PROTECTIVE DEVICE,D,0.0
68518,1.0,1,ASR0806030,WallMt IP66 1Dr SS Enc w Pnl,D,0.0
68353,1.0,1,9398CTKITLEG - SOLARA,LEGACY TOOLKIT SOFTWARE SUBSCRIPTION,D,0.0
68333,1.0,1,ASR1008030,WallMt IP66 1Dr SS Enc w Pnl,D,0.0
68130,1.0,1,855TAVFG,Accessory 70 mm Stack Lights,D,0.0
68068,1.0,1,716M12,IP67 RATED 16PORT10/100BASETX FULLY MANAGED INDUSTRIAL ETHERNET SWITCH WITH M12 D-CODED FEMALE4-PIN,D,0.0
7377,1.0,1,22HIMH10,PowerFlex 1 m HIM Cable,D,0.0
7371,1.0,1,22FV1P6N103,PowerFlex 4M-0.2 kW (0.25 HP) AC Drive,D,0.0
7370,1.0,1,22FD8P7N103,PowerFlex 4M-3.7 kW (5 HP) AC Drive,D,0.0
454280,1.0,1,P-K-1,,D,0.0
454278,1.0,1,P-CMY-1,,D,0.0
454275,1.0,1,J7300-W-SFID,,D,0.0
454245,1.0,1,HR62510240341,      ,D,0.0
454190,1.0,1,M7-191-593-YL,,D,0.0
19732,1.0,1,B30C-4000-595-OR,"B30,B595,ORN,4"" X 100 FT FIT",D,0.0
454820,1.0,1,PKADPTRHC40,,D,0.0
454758,1.0,1,FO-P552170M,,D,0.0
454757,1.0,1,FO-9143AP156,,D,0.0
454686,1.0,1,852CB24RGYQD5,,D,0.0
454661,1.0,1,6300PSW021LABBBCNDNNNNNABS,,D,0.0
454568,1.0,1,PR1KCO28,,D,0.0
14566,1.0,1,802TDP,Metal Plug-In Oiltight Limit Switch,D,0.0
14547,1.0,1,802TAPD,Metal Plug-In Oiltight Limit Switch,D,0.0
14536,1.0,1,802TA5P,Metal Plug-In Oiltight Limit Switch,D,0.0
19416,1.0,1,AS1032,Paquetes de tornillos,D,0.0
14591,1.0,1,802TW12A,802T Limit Switch Levers,D,0.0
19204,1.0,1,AP36L44LG,Pedestal with Legs,D,0.0
2085,1.0,1,140GGMTL63,"140G Circuit-Breaker Accessory, Lug",D,0.0
2078,1.0,1,140GGFCX04,125A G Frame Molded Case Ckt-Bkr,D,0.0
2176,1.0,1,140GITLA13,"140G Circuit-Breaker Accessory, Lug",D,0.0
2170,1.0,1,140GI3C3D20,140G 225A Frame Molded Case Ckt-Bkr,D,0.0
467496,1.0,1,1022949,,D,0.0
466652,1.0,1,3RH1921-1DA11,,D,0.0
464219,1.0,1,SK 535E-221-340-A 275920220,,D,0.0
464097,1.0,1,9800DC8SPEC- BIMBO,"Legacy Software, Product Support, 8 x 5 M-F",D,0.0
7365,1.0,1,22FD2P5N113,PowerFlex 4M- 0.75 kW (1 HP) AC Drive,D,0.0
7355,1.0,1,22FB2P5N103,PowerFlex 4M- 0.4 kW (0.5 HP) AC Drive,D,0.0
67801,1.0,1,12101201SP,"FAN, 115V 6IN 1.5IN THK",D,0.0
7350,1.0,1,22FB012N103,PowerFlex 4M- 2.2 kW (3 HP) AC Drive,D,0.0
47770,1.0,1,442GMABRBURE0P49,PTR Right Ethernet Lock Module,D,0.0
47757,1.0,1,TLYA230THJ64AN,TL-Series TLY 240V AC Rotary Servo Motor,D,0.0
47693,1.0,1,R20SD1K0NEM/A,REMANUFACTURA PowerFlex 1000 A SCR Bus Supply,D,0.0
48540,1.0,1,ABPMA_1794IB16,MODULO DE 16 E. A 24 VCC,D,0.0
48416,1.0,1,194EY2517536G,25 A 194E Load switch,D,0.0
7349,1.0,1,22FA8P0N113,PowerFlex 4M- 1.5 kW (2 HP) AC Drive,D,0.0
454962,1.0,1,SG-MAIN-TD-05M2,,D,0.0
454935,1.0,1,M58563.,CVM-C11-FLEX+3 MFC-FLEX-125 analizador de redes para panel,D,0.0
477778,1.0,1,1SDA116735R1,,D,0.0
477777,1.0,1,1SDA116048R1,,D,0.0
18875,1.0,1,AJT70,600V 70A CLASS J TD FUSE,D,0.0
18860,1.0,1,AJT15,"FUSE, CLASS J T/D (AJT15)",D,0.0
14691,1.0,1,8100145182R,Matched Set of Two SGCT 1500 A,D,0.0
14690,1.0,1,8100145052R,PKGD (2) SGCT MATCHED SET 800A,D,0.0
14682,1.0,1,80PK25,Punta Para 80Tk/Serie 50 De Penetracion,D,0.0
14633,1.0,1,802XA4,Watertight Limit Switch,D,0.0
454472,1.0,1,JC-4000-2569,,D,0.0
2136,1.0,1,140GH6F3C80,140G 125A H Frame Molded Case Ckt-Bkr,D,0.0
477712,1.0,1,9324MRLDT91 - FORJAS,ALTA,D,0.0
477707,1.0,1,TRSEC30460380V3R,BAJO PEDIDO,D,0.0
477684,1.0,1,FO-TIC300PRO,,D,0.0
477677,1.0,1,194ARA12I7-G-P21-FRD,,D,0.0
477673,1.0,1,20G11NE9P0JA0NNNNN,,D,0.0
477671,1.0,1,3GBP072340-ASK+531,,D,0.0
7326,1.0,1,22CD088A103,PowerFlex 400- 45 kW (60 HP) AC Drive,D,0.0
7321,1.0,1,22CD030N103,PowerFlex 400- 15 kW (20 HP) AC Drive,D,0.0
7160,1.0,1,2198S130ERS3,Kinetix 5700 Single Axis Inverter,D,0.0
65038,1.0,1,1756L82ESK,Guardlogix 5580 Controller,D,0.0
65037,1.0,1,1756L82EK,ControlLogix 05MB Controller,D,0.0
64785,1.0,1,1732EIF4M12R,ARMORBLOCK 4 POINT ANALOG INPUT,D,0.0
64738,1.0,1,MPLB640FMJ74AA,MP-Series MPL 480V AC Rotary Servo Motor,D,0.0
64737,1.0,1,MPLB580FMJ74AA,MP-Series MPL 480V AC Rotary Servo Motor,D,0.0
64722,1.0,1,MPLB310PMK72AA,MP-Series MPL 480V AC Rotary Servo Motor,D,0.0
48227,1.0,1,EKWS363,PROTEC. VS AMBIENTE 15-50KVA,D,0.0
62690,1.0,1,80TK,Convertidor De Temperatura A Cd Para M.D.,D,0.0
62432,1.0,1,DSW01,Doorswitch 3A240V,D,0.0
62023,1.0,1,PDLG2060,IP40 P.TRANSP.24 DIN H=2000MM A=600MM,D,0.0
62021,1.0,1,PDLG2040,IP40 P.TRANSP.12 DIN H=2000MM A=400MM,D,0.0
480650,1.0,1,SG-DV-TD-05M,,D,0.0
477796,1.0,1,9324MRSL500T41-LEXMARK,"RSLogix 500 Standard Edition Perpetual_x000D_
",D,0.0
556379,1.0,1,64W51AA,,D,0.0
18774,1.0,1,AGC-4-R,"Fusible 1/4 X 1-1/4"" Tubo de Vidrio Acción Rápida 250 Voltsca (3Ag),RoHS",D,0.0
477746,1.0,1,M7-190-593-BK,,D,0.0
477724,1.0,1,ABPMA_1791DSIB8XOBV4,ALTA,D,0.0
524906,1.0,1,PLS P.M.A. Recertificacion20F1AND302AN0NNNNN_Michelin,A,D,0.0
2063,1.0,1,140GG6C3C90,140G 125A Frame Molded Case Ckt-Bkr,D,0.0
2059,1.0,1,140GG6C3C60,140G 125A Frame Molded Case Ckt-Bkr,D,0.0
2054,1.0,1,140GG6C3C20,140G 125A Frame Molded Case Ckt-Bkr,D,0.0
2046,1.0,1,140GG3C3C80,140G 125A Frame Molded Case Ckt-Bkr,D,0.0
2045,1.0,1,140GG3C3C70,140G 125A Frame Molded Case Ckt-Bkr,D,0.0
2027,1.0,1,140GG2C3C45,140G 125A Frame Molded Case Ckt-Bkr,D,0.0
463519,1.0,1,9800DC8MMA- BIMBO,"Motion Control Hardware, Product Support, 8 x 5 M-F, 1-5",D,0.0
463293,1.0,1,9800DC8LEHDWA- BIMBO,"Legacy Hardware, Product Support, 8 x 5 M-F, 1-5 Total Devices",D,0.0
463155,1.0,1,9800DC8HMICOM- BIMBO,"HMI Software, Product Support, 8 x 5 M-F",D,0.0
462546,1.0,1,9800DC8AUTOA-BIMBO,"Automation Control Hardware, Product Support",D,0.0
481300,1.0,1,DPQ_TB0045,,D,0.0
560231,1.0,1,P1C-TAB-LP-QLI2-NST,,D,0.0
560230,1.0,1,P1C-TAB-LP-QLI-NST,,D,0.0
560146,1.0,1,FO-9144B156,,D,0.0
560043,1.0,1,FLD_DCR_09_CELULOSA_P3MXH00859_30504895.1.a,,D,0.0
560041,1.0,1,FLD_DCR_09_CELULOSA_P3MXH00859_30504895.1,       ,D,0.0
512426,1.0,1,RUTX11,,D,0.0
487006,1.0,1,TAB800AN1/MEDICION,,D,0.0
560018,1.0,1,177023,       ,D,0.0
560013,1.0,1,760240218,,D,0.0
560007,1.0,1,ABOSSS_100EINTD,ALTA,D,0.0
560002,1.0,1,ABOSSS_1486CBL10M,ALTA,D,0.0
560000,1.0,1,ABOSSS_1834AENTR,ALTA,D,0.0
559968,1.0,1,FLUKE3140-3,,D,0.0
556479,1.0,1,SMSSFYRALineaVitaline08_AlimentosBenefits_30560461.1_YD,ALTA,D,0.0
556475,1.0,1,FMC10G,,D,0.0
556384,1.0,1,AIMPOE1,,D,0.0
536232,1.0,1,FO-TIC300PRO/KIT,"Detector de Alto Voltaje, Alarma Audible, Rango de Voltaje 30VCA a 122kVCA Frontera",D,0.0
61532,1.0,1,FO-FLUKE750P08,"Modulo De Presion, 0 A 1000 (0 A 70 Bar), (0 A 7000 Kpa)",D,0.0
64655,1.0,1,2090CPBM7DF16AF25,MP-Series 25m Cable,D,0.0
64653,1.0,1,2090CPBM7DF16AA30,MP-Series 30m Standard Cable,D,0.0
64622,1.0,1,440LT4K1760YD,Type4 1760-30mm GuardShield,D,0.0
64610,1.0,1,440LR4K0640YD,Type4 0640-30mm GuardShield,D,0.0
64531,1.0,1,1585JM8HBJM15,RJ45 Ethernet Media,D,0.0
6365,1.0,1,2090CFBM6DDCCAA05,TL-Series 5m Feedback Cable,D,0.0
6344,1.0,1,2085IRT4,Micro800 4 Channel TC/RTD Input Module,D,0.0
60740,1.0,1,1SDA066660R1,LTC XT3 3p COPRITERMINALI BASSI 2pcs,D,0.0
60718,1.0,1,1756A7K,ControlLogix 7 Slots Chassis,D,0.0
60680,1.0,1,1485PP1H4T4,DeviceNet Connection Device,D,0.0
60674,1.0,1,140MPA3EB40,MAGNETICCIRCUIT BREAKER 4.0A 140MP 3 3PH,D,0.0
560326,1.0,1,5846600,,D,0.0
560297,1.0,1,MXE40S BN05 SK33.000 RPR2 YM352001 MP6 FL RK3,,D,0.0
560281,1.0,1,140GG2C3C70AJ,,D,0.0
14864,1.0,1,836EDC1EN1D4,DISCONTINUED,D,0.0
14859,1.0,1,836C7,Electro-Mech Pres Cntrl Sw,D,0.0
560039,1.0,1,MO-128-CP-01.01,A,D,0.0
560032,1.0,1,ABMCC_25579298/100,INGREDION-SECCION CCM INGREDION R02 MCC2100-FT1,D,0.0
560021,1.0,1,DPQ_SW5060,Alta de código. ,D,0.0
560019,1.0,1,177031,      ,D,0.0
560347,1.0,1,M4-49-498,,D,0.0
560346,1.0,1,M4-203-RO-427,,D,0.0
560335,1.0,1,1018000,,D,0.0
1974,1.0,1,13612,"CART TAPE PMK GRN VINYL 10.0""",D,0.0
1959,1.0,1,13553,"CART TAPE PMK RED VINYL 8.0""",D,0.0
18694,1.0,1,ADP3,"Data Pocket, Large",D,0.0
18480,1.0,1,ABTRAINING_SAFTUV2T,Functional Safety-Engineer Certification,D,0.0
18477,1.0,1,ABTRAINING_SAFTUV1T,TUV Functional Safety Introduction,D,0.0
18085,1.0,1,ABPMA_20AD5P0A0AYNANC0,"POWERFLEX70 AC DRIVE, 480 VAC, 3 PH, 5 AMPS, 3 HP NORMAL DUTY, 2 HP HEAVY DUTY,PANEL MOUNT - IP20 / NEMA TYPE 1, WITH CONFORMAL COATING, NO HIM  (BLANK PLATE), BRAKE IGBT INSTALLED, WITHOUT DRIVE MOUN",D,0.0
556370,1.0,1,MA350391M015,"Cable: Trex-Onics Reduced Diameter Control Cable, 16/31, 0.745''OD TPC#6271631 15M Length End 1: Male, Rectangular, Top Entry Hood, 2 Peg, 24 Pole Layout, Grip Seal End 2: Female, Rectangular, Top Entry Hood, 2 Peg, 24 Pole Layout, Grip Seal",D,0.0
560580,1.0,1,INC_6300PSW019GABBDCNCNNNNNABS,,D,0.0
560571,1.0,1,R7MS0F.,,D,0.0
560559,1.0,1,ABMCC_25580353/300,ALTA,D,0.0
560531,1.0,1,VPLB0632TPK12AS,,D,0.0
560521,1.0,1,M4-7-595,,D,0.0
18067,1.0,1,ABPMA_1756OB32,CONTROLLOGIX 32 POINT D/O MODULE,D,0.0
18065,1.0,1,ABPMA_1756ENBT,CONTROLLOGIX ETHERNET/IP  MODULE,D,0.0
18063,1.0,1,ABPMA_1756CNB,CONTROLLOGIX COMMUNICATION MODULE,D,0.0
17537,1.0,1,AB13619LED40WWT41K,BS101 LED 4HT 40W WT 4100K 120-277V IP65,D,0.0
1865,1.0,1,13213R4A,1321 Power Component 4 A Line Reactor,D,0.0
560417,1.0,1,9324MRLDT61- CHAMBERLAIN,Studio 5000 Mini Edition,D,0.0
560416,1.0,1,136G7352,,D,0.0
560394,1.0,1,FLD S.SISTEMA_CUMMINS_30548692.1,,D,0.0
560369,1.0,1,P1C-KIT-25-515,,D,0.0
17474,1.0,1,A84PM78,"Panel,Lg Multi-D / 72.00x72.00",D,0.0
14898,1.0,1,836TT251J,Electro-Mech Pres Cntrl Sw,D,0.0
60481,1.0,1,20750APS,PowerFlex 750 Auxillary Power Supply,D,0.0
60461,1.0,1,2198E1004ERS,"KINETIX 5100 SERVO DRIVE, 100V-200V SINGLE PHASE, 0.4KW",D,0.0
48397,1.0,1,440EL13175,Guardmaster Lifeline 4 Cable Pull Switch,D,0.0
48386,1.0,1,P2KDR20126,Modular Disconnect Pkg 2DR DR,D,0.0
48348,1.0,1,FLB3271_00,FLEXY CARD WIFI W/ ANTENNA 802.11BGN FOR CLIENT WAN,D,0.0
48339,1.0,1,100E190ED11,IEC 190 A Contactor,D,0.0
48302,1.0,1,440PMSRB22B,Metal Safety Limit Switch,D,0.0
63189,1.0,1,I200S,"Gancho Con Salida De Voltaje (200Amp.), Tipo Banana",D,0.0
63091,1.0,1,FLUKE753,Calibrador Documentador De Procesos,D,0.0
49012,1.0,1,140MGG8PC80,140MG 80A G Frame Motor Ckt Protector,D,0.0
48995,1.0,1,156C3P65NCBA,3 Phase SSC 65A 600VAC AC or DC control,D,0.0
560619,1.0,1,9324MRSL500T12- ZOBELEMEXICO,RSLogix Micro Starter Edition Perpetual,D,0.0
560615,1.0,1,9357MRLDRT101- ZOBELEMEXICO,Studio 5000 RSNetworx Bundle Perpetual,D,0.0
560614,1.0,1,9324MRLDT21- ZOBELEMEXICO,"Studio 5000 Standard Edition_x000D_
",D,0.0
560613,1.0,1,CR250-100,alta,D,0.0
560596,1.0,1,GSA32 BNM20 SK23.622 LMI ST1 LB YM013009 CK PK3,GSA: Rod-Style (Guided) Actuator,D,0.0
560758,1.0,1,9324MRLDT51- BUSSMANN,"Studio 5000 Lite Legacy Edition_x000D_
",D,0.0
560723,1.0,1,SW15A12I5-D-P21-FRD,alta,D,0.0
17439,1.0,1,A72P24F1,"Panel, Full  60.00x20.00",D,0.0
17423,1.0,1,A722424SSFSN4,One-Door FS Enclosure Type 4X,D,0.0
560520,1.0,1,M4-130-499,,D,0.0
560515,1.0,1,OLD555528,,D,0.0
1901,1.0,1,13213RB250B,1321 Power Component 250 A Line Reactor,D,0.0
17364,1.0,1,A604812LPG,Two Door Floor-Mtg Type 12 Enc,D,0.0
17292,1.0,1,A404NFSS,"J Box, Type 4X Clamp Cover",D,0.0
560702,1.0,1,1SAP231900R0000,,D,0.0
560687,1.0,1,PV-SPLITER,,D,0.0
560686,1.0,1,PV-DMX,,D,0.0
560650,1.0,1,233900,,D,0.0
560644,1.0,1,B33-74-427,,D,0.0
14699,1.0,1,8100428653R,400A SGCT ASSY-MATCHED SET 3,D,0.0
560620,1.0,1,9701MVWSTNMRT11- ZOBELEMEXICO,FactoryTalk View Studio for Machine Edition Perpetual,D,0.0
560913,1.0,1,INC_1834AENTR,,D,0.0
560911,1.0,1,9701MVWCLIRT11 - PANGEA,,D,0.0
560910,1.0,1,TGREG500-F360,,D,0.0
560905,1.0,1,ABMCC_25580507_100,,D,0.0
560893,1.0,1,CWC55DSAWM-E21-A-FRD,,D,0.0
560876,1.0,1,Garantía Extendida_Maquilas_355251.a,,D,0.0
560871,1.0,1,Garantía Extendida_Maquilas_355251,,D,0.0
560641,1.0,1,MAT-TAB-DIST-ITM-25,,D,0.0
560640,1.0,1,MAT-TAB-DIST-CIEC-25,,D,0.0
